GeneID,Sample-SRR2073144,Sample-SRR2073145
AT5G31909,0,0
AT5G31919,0,0
AT5G31923,0,0
AT5G31927,0,0
AT5G31932,0,0
AT5G31945,0,0
AT5G31962,0,0
AT5G31963,0,0
AT5G31980,0,0
AT5G31981,0,0
AT5G31989,0,0
AT5G31999,0,0
AT5G32002,0,0
AT5G32017,0,0
AT5G32022,0,0
AT5G32035,0,0
AT5G32037,0,0
AT5G32042,0,0
AT5G32053,0,0
AT5G32060,0,0
AT5G32070,0,0
AT5G32071,0,0
AT5G32072,11,7
AT5G32082,0,0
AT5G32089,0,0
AT5G32103,0,0
AT5G32107,0,0
AT5G32112,0,0
AT5G32122,0,0
AT5G32125,0,0
AT5G32136,0,0
AT5G32143,0,0
AT5G32161,0,0
AT5G32162,0,0
AT5G32169,0,0
AT5G32179,0,0
AT5G32197,0,0
AT5G32215,0,0
AT5G32228,0,0
AT5G32241,0,0
AT5G32254,0,0
AT5G32267,0,0
AT5G32280,0,0
AT5G32293,0,0
AT5G32306,0,0
AT5G32312,0,0
AT5G32345,0,0
AT5G32358,0,0
AT5G32386,0,0
AT5G32400,0,0
AT5G32402,0,0
AT5G32404,0,0
AT5G32405,0,0
AT5G32406,0,0
AT5G32408,0,0
AT5G32410,0,0
AT5G32420,0,0
AT5G32423,0,0
AT5G32426,0,0
AT5G32430,0,0
AT5G32431,0,0
AT5G32433,0,0
AT5G32434,0,0
AT5G32436,0,0
AT5G32440,622,374
AT5G32450,984,534
AT5G32460,0,0
AT5G32470,341,59
AT5G32471,0,0
AT5G32473,0,0
AT5G32475,0,0
AT5G32481,0,0
AT5G32482,0,0
AT5G32483,0,0
AT5G32484,0,0
AT5G32485,0,0
AT5G32486,0,0
AT5G32487,0,0
AT5G32488,0,0
AT5G32489,0,0
AT5G32490,0,0
AT5G32495,0,0
AT5G32505,0,0
AT5G32510,0,0
AT5G32511,0,0
AT5G32512,0,0
AT5G32513,0,0
AT5G32514,0,0
AT5G32515,0,0
AT5G32516,0,0
AT5G32517,0,0
AT5G32518,0,0
AT5G32519,0,0
AT5G32520,3,0
AT5G32521,0,0
AT5G32522,0,0
AT5G32525,0,0
AT5G32540,0,0
AT5G32563,0,0
AT5G32566,0,0
AT5G32569,0,0
AT5G32572,0,0
AT5G32576,0,0
AT5G32580,0,0
AT5G32590,0,0
AT5G32591,0,0
AT5G32592,0,0
AT5G32593,0,0
AT5G32594,0,0
AT5G32595,0,0
AT5G32596,0,0
AT5G32597,0,0
AT5G32598,0,0
AT5G32600,0,0
AT5G32605,0,0
AT5G32610,0,0
AT5G32613,0,0
AT5G32616,0,0
AT5G32619,0,0
AT5G32620,1,0
AT5G32621,0,0
AT5G32622,0,0
AT5G32623,0,0
AT5G32624,0,0
AT5G32625,0,0
AT5G32626,0,0
AT5G32627,0,0
AT5G32628,0,0
AT5G32630,0,0
AT5G32654,0,0
AT5G32678,0,0
AT5G32690,0,0
AT5G32702,0,0
AT5G32726,0,0
AT5G32750,0,0
AT5G32775,0,0
AT5G32800,0,0
AT5G32825,0,0
AT5G32850,0,0
AT5G32875,0,0
AT5G32900,0,0
AT5G32925,0,0
AT5G32950,0,0
AT5G32975,0,0
AT5G33000,0,0
AT5G33025,0,0
AT5G33050,0,0
AT5G33070,0,0
AT5G33075,0,0
AT5G33100,0,0
AT5G33125,0,0
AT5G33150,0,0
AT5G33175,0,0
AT5G33200,0,0
AT5G33202,0,0
AT5G33204,0,0
AT5G33207,0,0
AT5G33210,11,0
AT5G33220,0,0
AT5G33223,0,0
AT5G33226,0,0
AT5G33230,0,0
AT5G33232,0,0
AT5G33234,0,0
AT5G33237,0,0
AT5G33240,0,0
AT5G33250,0,0
AT5G33251,0,0
AT5G33252,0,0
AT5G33253,0,0
AT5G33254,0,0
AT5G33255,0,0
AT5G33256,0,0
AT5G33257,0,0
AT5G33258,0,0
AT5G33259,0,0
AT5G33260,0,0
AT5G33270,0,0
AT5G33280,240,46
AT5G33285,0,0
AT5G33290,44,54
AT5G33300,449,74
AT5G33303,0,0
AT5G33306,0,0
AT5G33310,0,0
AT5G33315,0,0
AT5G33320,2723,1280
AT5G33330,3,0
AT5G33340,0,0
AT5G33350,0,0
AT5G33355,0,0
AT5G33360,0,0
AT5G33365,0,0
AT5G33370,28,9
AT5G33380,0,0
AT5G33381,0,0
AT5G33382,18,0
AT5G33383,0,0
AT5G33384,0,0
AT5G33385,0,0
AT5G33386,0,0
AT5G33387,0,0
AT5G33388,0,0
AT5G33389,0,0
AT5G33390,0,0
AT5G33391,0,0
AT5G33392,0,0
AT5G33393,0,0
AT5G33395,1,0
AT5G33398,0,0
AT5G33399,0,0
AT5G33400,24,1
AT5G33402,1,1
AT5G33404,0,0
AT5G33405,0,0
AT5G33406,0,0
AT5G33410,0,0
AT5G33415,0,0
AT5G33420,0,0
AT5G33421,0,0
AT5G33422,0,0
AT5G33424,0,0
AT5G33427,0,0
AT5G33428,0,0
AT5G33431,0,0
AT5G33432,0,0
AT5G33433,0,0
AT5G33434,0,0
AT5G33436,0,0
AT5G33438,0,0
AT5G33439,0,0
AT5G33441,0,0
AT5G33442,0,0
AT5G33533,0,0
AT5G33624,0,0
AT5G33715,0,0
AT5G33806,0,0
AT5G33898,0,0
AT5G33990,0,0
AT5G34082,0,0
AT5G34174,0,0
AT5G34266,0,0
AT5G34358,0,0
AT5G34376,0,0
AT5G34394,0,0
AT5G34412,0,0
AT5G34431,0,0
AT5G34450,0,0
AT5G34460,0,0
AT5G34480,0,0
AT5G34500,0,0
AT5G34520,0,0
AT5G34540,0,0
AT5G34560,6,4
AT5G34581,0,0
AT5G34602,0,0
AT5G34623,0,0
AT5G34644,0,0
AT5G34665,0,3
AT5G34686,0,0
AT5G34696,0,0
AT5G34707,0,0
AT5G34728,0,0
AT5G34749,0,0
AT5G34770,0,0
AT5G34780,9,1
AT5G34790,0,0
AT5G34795,2,0
AT5G34800,0,0
AT5G34810,0,0
AT5G34820,0,0
AT5G34825,0,0
AT5G34828,0,0
AT5G34829,0,0
AT5G34830,0,0
AT5G34831,0,0
AT5G34832,0,0
AT5G34833,0,0
AT5G34834,0,0
AT5G34835,0,0
AT5G34836,0,0
AT5G34837,0,0
AT5G34838,0,0
AT5G34839,0,0
AT5G34840,0,0
AT5G34841,0,0
AT5G34842,0,0
AT5G34843,0,0
AT5G34844,0,0
AT5G34845,0,0
AT5G34846,0,0
AT5G34847,0,0
AT5G34848,0,0
AT5G34849,0,0
AT5G34850,2357,1854
AT5G34851,7,7
AT5G34852,0,0
AT5G34853,723,149
AT5G34854,0,0
AT5G34855,0,0
AT5G34856,0,0
AT5G34857,0,0
AT5G34858,0,0
AT5G34859,0,0
AT5G34860,0,0
AT5G34861,0,0
AT5G34862,0,0
AT5G34863,0,0
AT5G34864,0,0
AT5G34865,0,0
AT5G34866,0,0
AT5G34867,0,0
AT5G34868,0,0
AT5G34869,0,0
AT5G34870,0,0
AT5G34871,16,3
AT5G34880,0,0
AT5G34881,0,0
AT5G34882,0,0
AT5G34883,0,0
AT5G34885,0,0
AT5G34887,0,0
AT5G34890,0,0
AT5G34895,0,0
AT5G34900,0,0
AT5G34903,0,0
AT5G34905,0,0
AT5G34908,0,0
AT5G34910,0,0
AT5G34920,0,0
AT5G34925,0,0
AT5G34930,290,243
AT5G34940,518,109
AT5G34945,0,0
AT5G34950,0,0
AT5G34960,0,0
AT5G34965,0,0
AT5G34970,0,0
AT5G34980,0,0
AT5G34985,0,0
AT5G34990,0,0
AT5G35000,0,0
AT5G35010,0,0
AT5G35020,0,0
AT5G35021,0,0
AT5G35023,0,0
AT5G35025,0,0
AT5G35030,0,0
AT5G35035,0,0
AT5G35040,0,0
AT5G35045,0,0
AT5G35046,0,0
AT5G35048,0,0
AT5G35050,0,0
AT5G35052,0,0
AT5G35057,0,0
AT5G35061,0,0
AT5G35065,0,0
AT5G35066,0,0
AT5G35069,0,0
AT5G35070,0,0
AT5G35073,0,0
AT5G35076,0,0
AT5G35080,388,214
AT5G35090,3,0
AT5G35100,475,261
AT5G35110,0,0
AT5G35111,0,1
AT5G35113,0,0
AT5G35116,0,0
AT5G35118,0,0
AT5G35120,0,0
AT5G35130,0,0
AT5G35140,0,0
AT5G35142,0,0
AT5G35145,0,0
AT5G35146,0,0
AT5G35148,0,0
AT5G35150,0,0
AT5G35160,2820,1461
AT5G35170,290,134
AT5G35180,1136,412
AT5G35190,0,0
AT5G35195,0,0
AT5G35200,755,297
AT5G35205,0,0
AT5G35207,0,0
AT5G35210,1253,249
AT5G35220,478,146
AT5G35230,0,0
AT5G35240,0,0
AT5G35250,0,0
AT5G35260,0,0
AT5G35270,0,0
AT5G35280,0,0
AT5G35290,0,0
AT5G35300,0,0
AT5G35310,0,0
AT5G35320,388,465
AT5G35330,501,491
AT5G35331,0,0
AT5G35332,0,0
AT5G35334,0,0
AT5G35336,0,0
AT5G35337,1,0
AT5G35338,0,0
AT5G35339,0,0
AT5G35340,0,0
AT5G35341,0,0
AT5G35344,0,0
AT5G35348,0,0
AT5G35353,0,0
AT5G35354,0,0
AT5G35356,0,0
AT5G35360,4028,2670
AT5G35370,65,7
AT5G35375,0,0
AT5G35380,0,0
AT5G35390,0,0
AT5G35400,289,272
AT5G35405,0,0
AT5G35407,0,0
AT5G35410,83,16
AT5G35413,0,0
AT5G35416,0,0
AT5G35420,3,0
AT5G35425,0,5
AT5G35430,1063,254
AT5G35450,83,28
AT5G35460,382,385
AT5G35470,0,0
AT5G35475,0,0
AT5G35480,0,0
AT5G35490,0,0
AT5G35495,0,0
AT5G35510,0,0
AT5G35520,263,211
AT5G35525,0,0
AT5G35526,0,0
AT5G35530,8507,10236
AT5G35535,0,0
AT5G35540,0,0
AT5G35550,0,0
AT5G35555,0,0
AT5G35560,343,72
AT5G35570,301,39
AT5G35575,0,0
AT5G35580,1,13
AT5G35590,3385,2205
AT5G35600,0,0
AT5G35601,0,0
AT5G35602,0,0
AT5G35603,0,0
AT5G35604,0,0
AT5G35605,0,0
AT5G35606,0,0
AT5G35607,0,0
AT5G35608,0,0
AT5G35610,0,0
AT5G35615,0,0
AT5G35620,2075,1640
AT5G35630,8003,4641
AT5G35631,0,0
AT5G35640,0,0
AT5G35643,0,0
AT5G35646,0,0
AT5G35650,0,0
AT5G35655,0,0
AT5G35657,0,0
AT5G35660,0,4
AT5G35670,114,105
AT5G35680,1672,1845
AT5G35688,0,0
AT5G35690,290,99
AT5G35695,0,0
AT5G35698,0,0
AT5G35700,298,88
AT5G35710,0,0
AT5G35715,0,0
AT5G35720,0,0
AT5G35725,0,0
AT5G35730,726,481
AT5G35732,76,88
AT5G35735,147,10
AT5G35736,0,0
AT5G35737,0,0
AT5G35738,10,2
AT5G35740,85,67
AT5G35750,637,169
AT5G35753,168,16
AT5G35756,0,0
AT5G35760,34,11
AT5G35770,175,211
AT5G35775,0,0
AT5G35777,0,0
AT5G35780,0,0
AT5G35790,1141,506
AT5G35791,0,0
AT5G35792,0,0
AT5G35794,0,0
AT5G35796,0,0
AT5G35798,0,0
AT5G35800,0,0
AT5G35802,0,0
AT5G35805,0,0
AT5G35810,0,0
AT5G35820,0,0
AT5G35830,0,0
AT5G35840,566,184
AT5G35860,0,0
AT5G35870,18,0
AT5G35880,0,0
AT5G35890,0,0
AT5G35900,1,0
AT5G35910,1706,504
AT5G35912,0,0
AT5G35914,5,0
AT5G35915,0,0
AT5G35917,0,0
AT5G35918,0,0
AT5G35920,0,0
AT5G35923,0,0
AT5G35926,15,11
AT5G35930,213,140
AT5G35932,0,0
AT5G35935,10,0
AT5G35940,11,0
AT5G35945,0,0
AT5G35950,0,0
AT5G35960,38,17
AT5G35965,0,0
AT5G35970,283,127
AT5G35980,1576,415
AT5G35995,166,62
AT5G36000,27,2
AT5G36001,52,17
AT5G36002,46,8
AT5G36005,0,0
AT5G36010,0,0
AT5G36015,0,0
AT5G36020,0,0
AT5G36030,0,0
AT5G36035,0,0
AT5G36040,0,0
AT5G36050,0,0
AT5G36060,0,0
AT5G36070,0,0
AT5G36075,0,0
AT5G36080,0,0
AT5G36090,0,0
AT5G36100,0,0
AT5G36110,0,0
AT5G36120,151,64
AT5G36125,0,0
AT5G36130,0,0
AT5G36140,0,0
AT5G36150,0,0
AT5G36160,183,89
AT5G36170,391,41
AT5G36180,1,0
AT5G36185,0,0
AT5G36190,0,0
AT5G36200,0,0
AT5G36210,1347,611
AT5G36220,6,0
AT5G36223,0,0
AT5G36226,0,0
AT5G36228,0,0
AT5G36230,4305,1938
AT5G36240,0,0
AT5G36250,349,185
AT5G36260,11,0
AT5G36270,0,0
AT5G36275,0,0
AT5G36280,0,0
AT5G36290,1402,1288
AT5G36293,0,0
AT5G36296,0,0
AT5G36297,0,0
AT5G36300,0,0
AT5G36310,0,0
AT5G36320,0,0
AT5G36330,0,0
AT5G36340,0,0
AT5G36350,0,0
AT5G36360,0,0
AT5G36370,0,0
AT5G36380,0,0
AT5G36390,0,0
AT5G36400,0,0
AT5G36410,0,0
AT5G36420,0,0
AT5G36430,0,0
AT5G36440,0,0
AT5G36450,0,0
AT5G36460,0,0
AT5G36470,0,0
AT5G36480,0,0
AT5G36490,0,0
AT5G36500,0,0
AT5G36510,0,0
AT5G36520,0,0
AT5G36530,0,0
AT5G36540,0,0
AT5G36550,0,0
AT5G36650,0,0
AT5G36655,0,3
AT5G36657,0,0
AT5G36658,0,0
AT5G36659,0,0
AT5G36660,0,0
AT5G36661,0,0
AT5G36662,0,0
AT5G36670,268,72
AT5G36680,0,0
AT5G36685,0,0
AT5G36690,14,3
AT5G36700,260,123
AT5G36710,746,434
AT5G36720,0,0
AT5G36722,0,0
AT5G36730,0,0
AT5G36732,0,0
AT5G36734,0,0
AT5G36736,0,0
AT5G36737,0,0
AT5G36738,0,0
AT5G36739,0,0
AT5G36740,273,65
AT5G36770,0,0
AT5G36775,0,0
AT5G36780,8,6
AT5G36790,266,116
AT5G36800,802,425
AT5G36805,0,0
AT5G36810,0,0
AT5G36820,0,0
AT5G36825,0,0
AT5G36830,0,0
AT5G36840,0,0
AT5G36850,0,0
AT5G36860,0,0
AT5G36870,10,0
AT5G36880,1802,707
AT5G36890,604,372
AT5G36900,0,0
AT5G36903,0,0
AT5G36904,0,0
AT5G36905,0,0
AT5G36910,7,31
AT5G36920,5,18
AT5G36925,0,6
AT5G36930,60,5
AT5G36935,5,0
AT5G36937,0,0
AT5G36940,165,78
AT5G36950,351,273
AT5G36960,69,34
AT5G36970,0,0
AT5G36980,7,0
AT5G36990,0,0
AT5G37000,167,95
AT5G37010,1349,402
AT5G37017,0,0
AT5G37020,1792,392
AT5G37030,1,0
AT5G37040,0,0
AT5G37050,0,0
AT5G37055,93,27
AT5G37060,0,0
AT5G37070,186,187
AT5G37072,12,0
AT5G37080,0,0
AT5G37090,0,0
AT5G37100,0,0
AT5G37110,0,0
AT5G37120,0,0
AT5G37125,0,0
AT5G37130,893,189
AT5G37140,0,0
AT5G37145,0,0
AT5G37150,0,0
AT5G37160,0,0
AT5G37170,0,0
AT5G37175,0,0
AT5G37180,19,0
AT5G37190,379,171
AT5G37200,0,0
AT5G37210,0,0
AT5G37220,0,0
AT5G37230,0,0
AT5G37240,8,10
AT5G37250,0,0
AT5G37260,47,35
AT5G37270,0,0
AT5G37280,0,0
AT5G37290,142,108
AT5G37300,0,3
AT5G37310,1026,342
AT5G37320,0,0
AT5G37330,0,0
AT5G37340,167,99
AT5G37350,559,103
AT5G37351,0,0
AT5G37352,7,0
AT5G37360,112,52
AT5G37370,589,144
AT5G37380,519,123
AT5G37381,0,0
AT5G37383,0,0
AT5G37385,0,0
AT5G37390,0,0
AT5G37400,114,196
AT5G37410,45,4
AT5G37415,0,0
AT5G37420,1,0
AT5G37430,0,0
AT5G37440,3,0
AT5G37442,0,0
AT5G37445,0,0
AT5G37450,0,0
AT5G37460,10,0
AT5G37470,0,0
AT5G37473,0,0
AT5G37474,0,0
AT5G37475,864,953
AT5G37476,0,0
AT5G37478,0,0
AT5G37480,267,272
AT5G37485,8,0
AT5G37490,5,0
AT5G37500,155,45
AT5G37510,4485,1810
AT5G37520,0,1
AT5G37530,290,140
AT5G37540,176,86
AT5G37550,1,0
AT5G37560,0,1
AT5G37570,233,50
AT5G37590,147,63
AT5G37600,794,567
AT5G37610,0,0
AT5G37620,0,0
AT5G37630,995,137
AT5G37640,0,0
AT5G37650,0,0
AT5G37660,100,72
AT5G37665,0,0
AT5G37667,0,0
AT5G37670,15,30
AT5G37680,223,310
AT5G37690,0,0
AT5G37710,147,100
AT5G37720,1356,1019
AT5G37730,0,0
AT5G37732,0,0
AT5G37740,85,30
AT5G37750,4,0
AT5G37760,2,0
AT5G37770,486,560
AT5G37780,7367,7494
AT5G37790,927,243
AT5G37795,0,0
AT5G37800,0,0
AT5G37810,0,0
AT5G37820,0,0
AT5G37830,1371,348
AT5G37840,0,0
AT5G37850,327,272
AT5G37860,20,0
AT5G37870,0,0
AT5G37872,0,0
AT5G37875,0,0
AT5G37880,0,0
AT5G37890,606,231
AT5G37900,0,0
AT5G37910,0,0
AT5G37920,0,0
AT5G37930,133,135
AT5G37940,31,1
AT5G37950,0,0
AT5G37960,0,0
AT5G37970,0,0
AT5G37980,12,0
AT5G37990,0,0
AT5G38000,30,36
AT5G38005,2,0
AT5G38010,13,20
AT5G38020,0,0
AT5G38030,0,0
AT5G38035,1,0
AT5G38037,0,0
AT5G38040,140,61
AT5G38050,108,43
AT5G38060,38,7
AT5G38070,18,7
AT5G38080,0,0
AT5G38090,0,0
AT5G38096,38,77
AT5G38100,2,0
AT5G38110,1089,799
AT5G38120,2,0
AT5G38130,1,0
AT5G38140,13,1
AT5G38150,315,50
AT5G38155,0,0
AT5G38160,5,18
AT5G38170,7,8
AT5G38180,0,0
AT5G38190,0,23
AT5G38192,0,0
AT5G38195,0,0
AT5G38197,7,0
AT5G38200,74,52
AT5G38210,86,6
AT5G38212,104,6
AT5G38220,251,129
AT5G38230,0,0
AT5G38240,2,0
AT5G38250,0,0
AT5G38260,1,0
AT5G38270,0,0
AT5G38275,0,0
AT5G38280,33,5
AT5G38285,0,0
AT5G38290,177,98
AT5G38300,457,239
AT5G38310,12,0
AT5G38314,0,0
AT5G38317,0,0
AT5G38320,271,104
AT5G38330,0,0
AT5G38340,13,0
AT5G38344,0,0
AT5G38350,0,0
AT5G38360,174,169
AT5G38365,0,0
AT5G38370,0,0
AT5G38378,0,0
AT5G38380,406,270
AT5G38383,9,0
AT5G38386,0,0
AT5G38390,0,0
AT5G38393,0,0
AT5G38396,0,0
AT5G38400,0,0
AT5G38410,2142,1192
AT5G38420,514,350
AT5G38430,444,243
AT5G38435,0,0
AT5G38437,0,0
AT5G38440,0,0
AT5G38450,0,0
AT5G38460,545,186
AT5G38470,4015,2132
AT5G38480,6350,6660
AT5G38490,0,0
AT5G38500,0,0
AT5G38510,124,30
AT5G38520,303,98
AT5G38530,202,51
AT5G38540,0,0
AT5G38550,4,0
AT5G38560,527,92
AT5G38565,7,0
AT5G38570,0,0
AT5G38580,0,0
AT5G38590,144,119
AT5G38595,0,0
AT5G38600,316,103
AT5G38610,41,39
AT5G38620,0,0
AT5G38630,936,991
AT5G38640,816,224
AT5G38650,0,0
AT5G38660,228,76
AT5G38670,0,0
AT5G38680,0,0
AT5G38690,804,297
AT5G38700,1,0
AT5G38705,0,0
AT5G38710,101,20
AT5G38720,395,150
AT5G38730,73,11
AT5G38740,0,0
AT5G38750,5,0
AT5G38760,5,0
AT5G38770,10,0
AT5G38780,21,0
AT5G38790,0,0
AT5G38800,0,0
AT5G38810,0,0
AT5G38820,15,0
AT5G38830,1400,475
AT5G38840,603,219
AT5G38850,59,8
AT5G38860,162,19
AT5G38870,89,27
AT5G38880,1242,341
AT5G38890,494,480
AT5G38895,46,33
AT5G38900,4,0
AT5G38905,0,0
AT5G38910,0,0
AT5G38920,0,0
AT5G38930,1677,976
AT5G38940,7453,3538
AT5G38950,0,0
AT5G38960,1,0
AT5G38970,0,0
AT5G38975,0,0
AT5G38980,915,940
AT5G38990,268,30
AT5G39000,13,1
AT5G39010,0,0
AT5G39020,16,0
AT5G39024,0,0
AT5G39030,2,0
AT5G39040,750,248
AT5G39050,179,163
AT5G39060,1,1
AT5G39070,0,0
AT5G39080,7,59
AT5G39090,0,1
AT5G39095,0,0
AT5G39100,0,0
AT5G39110,0,0
AT5G39120,0,0
AT5G39130,4,2
AT5G39140,0,0
AT5G39150,0,4
AT5G39155,0,0
AT5G39160,8,1
AT5G39170,0,0
AT5G39180,0,6
AT5G39185,0,0
AT5G39190,3,3
AT5G39200,0,0
AT5G39205,0,0
AT5G39210,22,24
AT5G39220,157,28
AT5G39230,0,0
AT5G39240,212,391
AT5G39245,0,0
AT5G39250,106,204
AT5G39260,11,1
AT5G39270,0,0
AT5G39280,0,0
AT5G39290,0,0
AT5G39300,1,0
AT5G39310,0,0
AT5G39320,1733,1263
AT5G39330,60,7
AT5G39340,470,683
AT5G39350,229,152
AT5G39360,296,354
AT5G39365,0,0
AT5G39370,0,0
AT5G39380,162,148
AT5G39390,1,0
AT5G39400,0,0
AT5G39410,768,470
AT5G39420,27,2
AT5G39430,0,0
AT5G39440,0,0
AT5G39450,284,172
AT5G39460,0,0
AT5G39470,0,0
AT5G39471,6,39
AT5G39473,1,0
AT5G39480,0,0
AT5G39490,0,0
AT5G39493,1,0
AT5G39500,761,433
AT5G39510,909,426
AT5G39520,6,11
AT5G39530,154,171
AT5G39532,0,0
AT5G39533,0,0
AT5G39535,0,0
AT5G39540,0,0
AT5G39550,882,114
AT5G39560,0,1
AT5G39570,7902,3145
AT5G39580,0,0
AT5G39581,0,0
AT5G39590,730,429
AT5G39600,616,536
AT5G39610,19,0
AT5G39620,0,0
AT5G39630,0,0
AT5G39635,0,0
AT5G39640,0,0
AT5G39645,0,0
AT5G39650,0,0
AT5G39660,30,24
AT5G39670,3,1
AT5G39680,56,23
AT5G39690,0,0
AT5G39693,0,0
AT5G39700,0,0
AT5G39710,339,88
AT5G39720,0,0
AT5G39730,489,781
AT5G39740,14897,12648
AT5G39750,0,0
AT5G39760,255,80
AT5G39770,0,0
AT5G39785,74,0
AT5G39790,148,24
AT5G39800,517,657
AT5G39810,0,0
AT5G39820,0,0
AT5G39830,410,219
AT5G39840,462,189
AT5G39850,359,336
AT5G39860,4,1
AT5G39861,0,0
AT5G39862,0,0
AT5G39863,0,0
AT5G39865,20,13
AT5G39870,0,0
AT5G39880,0,0
AT5G39890,60,0
AT5G39895,0,0
AT5G39900,295,81
AT5G39910,0,0
AT5G39920,0,0
AT5G39930,0,0
AT5G39940,193,208
AT5G39950,1171,954
AT5G39955,0,0
AT5G39960,369,48
AT5G39970,5,1
AT5G39980,314,53
AT5G39990,989,545
AT5G39995,0,0
AT5G40000,0,0
AT5G40010,0,0
AT5G40020,1,31
AT5G40030,351,60
AT5G40040,23,5
AT5G40050,0,0
AT5G40060,69,7
AT5G40070,0,0
AT5G40080,420,488
AT5G40090,5,8
AT5G40100,0,24
AT5G40110,0,0
AT5G40120,0,0
AT5G40130,461,423
AT5G40140,245,76
AT5G40150,451,278
AT5G40155,0,0
AT5G40160,315,53
AT5G40170,111,64
AT5G40180,1,0
AT5G40190,534,171
AT5G40200,1309,546
AT5G40210,0,2
AT5G40212,0,0
AT5G40220,0,0
AT5G40230,45,0
AT5G40240,91,21
AT5G40250,694,446
AT5G40260,4,25
AT5G40270,225,105
AT5G40275,0,0
AT5G40280,403,189
AT5G40290,3,24
AT5G40300,354,188
AT5G40310,0,0
AT5G40316,4,29
AT5G40320,15,1
AT5G40330,29,5
AT5G40340,1646,469
AT5G40348,0,0
AT5G40350,0,0
AT5G40360,26,16
AT5G40370,2188,3787
AT5G40380,39,38
AT5G40382,0,0
AT5G40384,0,0
AT5G40390,165,159
AT5G40395,0,41
AT5G40400,218,78
AT5G40405,203,119
AT5G40410,42,66
AT5G40420,0,6
AT5G40430,0,0
AT5G40440,177,148
AT5G40450,315,56
AT5G40460,157,168
AT5G40470,66,51
AT5G40480,2967,555
AT5G40490,1449,304
AT5G40500,88,97
AT5G40510,3,0
AT5G40520,197,14
AT5G40530,208,39
AT5G40540,84,25
AT5G40545,0,0
AT5G40550,270,128
AT5G40560,0,0
AT5G40570,50,82
AT5G40580,1362,1507
AT5G40590,0,0
AT5G40595,0,0
AT5G40600,111,7
AT5G40605,0,0
AT5G40610,421,147
AT5G40620,3,0
AT5G40630,123,96
AT5G40640,983,538
AT5G40645,10,0
AT5G40650,758,935
AT5G40660,703,321
AT5G40670,347,326
AT5G40680,0,0
AT5G40690,0,0
AT5G40700,266,148
AT5G40710,203,127
AT5G40720,32,1
AT5G40730,23,26
AT5G40740,839,262
AT5G40750,0,0
AT5G40760,941,202
AT5G40770,3922,3127
AT5G40780,187,101
AT5G40790,3,29
AT5G40800,60,41
AT5G40810,1758,2044
AT5G40820,325,179
AT5G40830,553,501
AT5G40840,449,104
AT5G40847,0,0
AT5G40850,975,496
AT5G40855,0,0
AT5G40860,0,0
AT5G40870,948,496
AT5G40880,207,115
AT5G40890,446,269
AT5G40900,0,0
AT5G40910,360,57
AT5G40920,203,61
AT5G40930,546,503
AT5G40940,0,0
AT5G40942,146,44
AT5G40945,0,0
AT5G40950,2774,1866
AT5G40960,22,31
AT5G40970,176,195
AT5G40980,64,85
AT5G40981,0,0
AT5G40990,0,0
AT5G41000,237,53
AT5G41010,314,486
AT5G41020,551,193
AT5G41030,0,0
AT5G41040,17,0
AT5G41050,39,23
AT5G41060,726,704
AT5G41070,220,11
AT5G41071,0,0
AT5G41080,52,7
AT5G41090,1,1
AT5G41100,386,60
AT5G41109,8,2
AT5G41110,127,15
AT5G41120,145,19
AT5G41130,71,27
AT5G41140,485,70
AT5G41150,285,28
AT5G41160,5,0
AT5G41170,17,0
AT5G41180,276,133
AT5G41190,1187,434
AT5G41200,0,0
AT5G41210,495,332
AT5G41220,213,84
AT5G41240,306,41
AT5G41250,0,0
AT5G41260,567,87
AT5G41265,0,0
AT5G41270,149,17
AT5G41280,0,0
AT5G41290,0,0
AT5G41300,1,0
AT5G41310,0,0
AT5G41315,28,70
AT5G41320,114,28
AT5G41330,294,32
AT5G41340,517,274
AT5G41350,189,23
AT5G41360,367,114
AT5G41370,483,83
AT5G41380,11,0
AT5G41390,7,0
AT5G41400,91,46
AT5G41401,0,0
AT5G41410,4,0
AT5G41420,0,0
AT5G41430,0,0
AT5G41440,0,0
AT5G41450,0,0
AT5G41460,117,52
AT5G41470,8,0
AT5G41471,7,14
AT5G41480,161,40
AT5G41490,0,0
AT5G41491,0,0
AT5G41494,0,0
AT5G41500,0,0
AT5G41505,0,0
AT5G41510,0,0
AT5G41520,8562,10390
AT5G41530,0,0
AT5G41540,1,0
AT5G41550,9,1
AT5G41560,234,144
AT5G41570,0,0
AT5G41580,302,155
AT5G41590,0,0
AT5G41600,2576,2927
AT5G41605,0,0
AT5G41610,330,33
AT5G41612,217,16
AT5G41614,0,0
AT5G41620,199,17
AT5G41630,0,0
AT5G41640,0,0
AT5G41650,133,132
AT5G41660,3,0
AT5G41663,31,5
AT5G41670,2927,1610
AT5G41675,0,0
AT5G41680,1510,1339
AT5G41685,1912,1802
AT5G41690,11,20
AT5G41700,3997,4840
AT5G41710,50,53
AT5G41720,0,0
AT5G41730,0,0
AT5G41740,21,2
AT5G41750,7,1
AT5G41755,0,0
AT5G41760,425,215
AT5G41761,0,0
AT5G41765,0,0
AT5G41770,2430,750
AT5G41774,0,0
AT5G41780,0,0
AT5G41790,931,348
AT5G41800,70,31
AT5G41810,58,4
AT5G41820,1,0
AT5G41830,0,0
AT5G41835,15,0
AT5G41840,0,0
AT5G41850,167,87
AT5G41860,114,92
AT5G41870,517,322
